file,class,method,variable,usage
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\settings\properties\TermuxSharedProperties.java,com.termux.shared.termux.settings.properties.TermuxSharedProperties,"isPropertyValueFalse/3[java.lang.String,boolean,boolean]",logErrorOnInvalidValue,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\settings\properties\TermuxSharedProperties.java,com.termux.shared.termux.settings.properties.TermuxSharedProperties,"isPropertyValueFalse/3[java.lang.String,boolean,boolean]",key,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\settings\properties\TermuxSharedProperties.java,com.termux.shared.termux.settings.properties.TermuxSharedProperties,getTerminalMarginHorizontalInternalPropertyValueFromValue/1[java.lang.String],value,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\settings\properties\TermuxSharedProperties.java,com.termux.shared.termux.settings.properties.TermuxSharedProperties,"getInternalPropertyValue/2[java.lang.String,boolean]",cached,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\settings\properties\TermuxSharedProperties.java,com.termux.shared.termux.settings.properties.TermuxSharedProperties,"getInternalPropertyValue/2[java.lang.String,boolean]",value,6
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\settings\properties\TermuxSharedProperties.java,com.termux.shared.termux.settings.properties.TermuxSharedProperties,"getInternalPropertyValue/2[java.lang.String,boolean]",key,6
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\settings\properties\TermuxSharedProperties.java,com.termux.shared.termux.settings.properties.TermuxSharedProperties,getTerminalCursorBlinkRateInternalPropertyValueFromValue/1[java.lang.String],value,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\settings\properties\TermuxSharedProperties.java,com.termux.shared.termux.settings.properties.TermuxSharedProperties,getProperties/1[boolean],cached,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\settings\properties\TermuxSharedProperties.java,com.termux.shared.termux.settings.properties.TermuxSharedProperties,getDefaultWorkingDirectoryInternalPropertyValueFromValue/1[java.lang.String],path,5
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\settings\properties\TermuxSharedProperties.java,com.termux.shared.termux.settings.properties.TermuxSharedProperties,getDefaultWorkingDirectoryInternalPropertyValueFromValue/1[java.lang.String],workDir,3
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"sendCrashReportNotification/5[com.termux.shared.termux.crash.Context,java.lang.String,java.lang.CharSequence,java.lang.String,java.lang.Throwable]",currentPackageContext,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"sendCrashReportNotification/5[com.termux.shared.termux.crash.Context,java.lang.String,java.lang.CharSequence,java.lang.String,java.lang.Throwable]",logTag,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"sendCrashReportNotification/5[com.termux.shared.termux.crash.Context,java.lang.String,java.lang.CharSequence,java.lang.String,java.lang.Throwable]",throwable,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"sendCrashReportNotification/5[com.termux.shared.termux.crash.Context,java.lang.String,java.lang.CharSequence,java.lang.String,java.lang.Throwable]",title,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"sendCrashReportNotification/5[com.termux.shared.termux.crash.Context,java.lang.String,java.lang.CharSequence,java.lang.String,java.lang.Throwable]",message,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"onPostLogCrash/3[com.termux.shared.termux.crash.Context,java.lang.Thread,java.lang.Throwable]",currentPackageContext,3
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"onPostLogCrash/3[com.termux.shared.termux.crash.Context,java.lang.Thread,java.lang.Throwable]",e,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"onPostLogCrash/3[com.termux.shared.termux.crash.Context,java.lang.Thread,java.lang.Throwable]",throwable,0
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"onPostLogCrash/3[com.termux.shared.termux.crash.Context,java.lang.Thread,java.lang.Throwable]",context,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"onPostLogCrash/3[com.termux.shared.termux.crash.Context,java.lang.Thread,java.lang.Throwable]",thread,0
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"onPostLogCrash/3[com.termux.shared.termux.crash.Context,java.lang.Thread,java.lang.Throwable]",message,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"onPostLogCrash/3[com.termux.shared.termux.crash.Context,java.lang.Thread,java.lang.Throwable]",intent,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"onPostLogCrash/3[com.termux.shared.termux.crash.Context,java.lang.Thread,java.lang.Throwable]",currentPackageName,3
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"sendCrashReportNotification/5[com.termux.shared.termux.crash.Context,java.lang.String,java.lang.CharSequence,java.lang.String,java.lang.String]",currentPackageContext,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"sendCrashReportNotification/5[com.termux.shared.termux.crash.Context,java.lang.String,java.lang.CharSequence,java.lang.String,java.lang.String]",logTag,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"sendCrashReportNotification/5[com.termux.shared.termux.crash.Context,java.lang.String,java.lang.CharSequence,java.lang.String,java.lang.String]",notificationTextString,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"sendCrashReportNotification/5[com.termux.shared.termux.crash.Context,java.lang.String,java.lang.CharSequence,java.lang.String,java.lang.String]",title,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"sendCrashReportNotification/5[com.termux.shared.termux.crash.Context,java.lang.String,java.lang.CharSequence,java.lang.String,java.lang.String]",message,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,setDefaultCrashHandler/1[com.termux.shared.termux.crash.Context],context,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"notifyAppCrashFromCrashLogFile/2[com.termux.shared.termux.crash.Context,java.lang.String]",currentPackageContext,3
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"notifyAppCrashFromCrashLogFile/2[com.termux.shared.termux.crash.Context,java.lang.String]",preferences,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"notifyAppCrashFromCrashLogFile/2[com.termux.shared.termux.crash.Context,java.lang.String]",logTagParam,0
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"notifyAppCrashFromCrashLogFile/2[com.termux.shared.termux.crash.Context,java.lang.String]",context,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"notifyAppCrashFromCrashLogFile/2[com.termux.shared.termux.crash.Context,java.lang.String]",currentPackageName,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,setCrashHandler/1[com.termux.shared.termux.crash.Context],context,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"onPreLogCrash/3[com.termux.shared.termux.crash.Context,java.lang.Thread,java.lang.Throwable]",throwable,0
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"onPreLogCrash/3[com.termux.shared.termux.crash.Context,java.lang.Thread,java.lang.Throwable]",context,0
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"onPreLogCrash/3[com.termux.shared.termux.crash.Context,java.lang.Thread,java.lang.Throwable]",thread,0
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,setupCrashReportsNotificationChannel/1[com.termux.shared.termux.crash.Context],context,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"notifyAppCrashFromCrashLogFileInner/2[com.termux.shared.termux.crash.Context,java.lang.String]",logTag,4
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"notifyAppCrashFromCrashLogFileInner/2[com.termux.shared.termux.crash.Context,java.lang.String]",reportString,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"notifyAppCrashFromCrashLogFileInner/2[com.termux.shared.termux.crash.Context,java.lang.String]",logTagParam,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"notifyAppCrashFromCrashLogFileInner/2[com.termux.shared.termux.crash.Context,java.lang.String]",reportStringBuilder,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"notifyAppCrashFromCrashLogFileInner/2[com.termux.shared.termux.crash.Context,java.lang.String]",context,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"notifyAppCrashFromCrashLogFileInner/2[com.termux.shared.termux.crash.Context,java.lang.String]",error,6
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"sendCrashReportNotification/9[com.termux.shared.termux.crash.Context,java.lang.String,java.lang.CharSequence,java.lang.String,java.lang.String,boolean,boolean,com.termux.shared.termux.TermuxUtils.AppInfoMode,boolean]",logTag,4
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"sendCrashReportNotification/9[com.termux.shared.termux.crash.Context,java.lang.String,java.lang.CharSequence,java.lang.String,java.lang.String,boolean,boolean,com.termux.shared.termux.TermuxUtils.AppInfoMode,boolean]",preferences,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"sendCrashReportNotification/9[com.termux.shared.termux.crash.Context,java.lang.String,java.lang.CharSequence,java.lang.String,java.lang.String,boolean,boolean,com.termux.shared.termux.TermuxUtils.AppInfoMode,boolean]",termuxPackageContext,10
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"sendCrashReportNotification/9[com.termux.shared.termux.crash.Context,java.lang.String,java.lang.CharSequence,java.lang.String,java.lang.String,boolean,boolean,com.termux.shared.termux.TermuxUtils.AppInfoMode,boolean]",forceNotification,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"sendCrashReportNotification/9[com.termux.shared.termux.crash.Context,java.lang.String,java.lang.CharSequence,java.lang.String,java.lang.String,boolean,boolean,com.termux.shared.termux.TermuxUtils.AppInfoMode,boolean]",deleteIntent,4
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"sendCrashReportNotification/9[com.termux.shared.termux.crash.Context,java.lang.String,java.lang.CharSequence,java.lang.String,java.lang.String,boolean,boolean,com.termux.shared.termux.TermuxUtils.AppInfoMode,boolean]",title,6
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"sendCrashReportNotification/9[com.termux.shared.termux.crash.Context,java.lang.String,java.lang.CharSequence,java.lang.String,java.lang.String,boolean,boolean,com.termux.shared.termux.TermuxUtils.AppInfoMode,boolean]",message,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"sendCrashReportNotification/9[com.termux.shared.termux.crash.Context,java.lang.String,java.lang.CharSequence,java.lang.String,java.lang.String,boolean,boolean,com.termux.shared.termux.TermuxUtils.AppInfoMode,boolean]",currentPackageName,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"sendCrashReportNotification/9[com.termux.shared.termux.crash.Context,java.lang.String,java.lang.CharSequence,java.lang.String,java.lang.String,boolean,boolean,com.termux.shared.termux.TermuxUtils.AppInfoMode,boolean]",result,4
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"sendCrashReportNotification/9[com.termux.shared.termux.crash.Context,java.lang.String,java.lang.CharSequence,java.lang.String,java.lang.String,boolean,boolean,com.termux.shared.termux.TermuxUtils.AppInfoMode,boolean]",notificationManager,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"sendCrashReportNotification/9[com.termux.shared.termux.crash.Context,java.lang.String,java.lang.CharSequence,java.lang.String,java.lang.String,boolean,boolean,com.termux.shared.termux.TermuxUtils.AppInfoMode,boolean]",currentPackageContext,8
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"sendCrashReportNotification/9[com.termux.shared.termux.crash.Context,java.lang.String,java.lang.CharSequence,java.lang.String,java.lang.String,boolean,boolean,com.termux.shared.termux.TermuxUtils.AppInfoMode,boolean]",reportString,3
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"sendCrashReportNotification/9[com.termux.shared.termux.crash.Context,java.lang.String,java.lang.CharSequence,java.lang.String,java.lang.String,boolean,boolean,com.termux.shared.termux.TermuxUtils.AppInfoMode,boolean]",notificationTextCharSequence,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"sendCrashReportNotification/9[com.termux.shared.termux.crash.Context,java.lang.String,java.lang.CharSequence,java.lang.String,java.lang.String,boolean,boolean,com.termux.shared.termux.TermuxUtils.AppInfoMode,boolean]",builder,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"sendCrashReportNotification/9[com.termux.shared.termux.crash.Context,java.lang.String,java.lang.CharSequence,java.lang.String,java.lang.String,boolean,boolean,com.termux.shared.termux.TermuxUtils.AppInfoMode,boolean]",addDeviceInfo,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"sendCrashReportNotification/9[com.termux.shared.termux.crash.Context,java.lang.String,java.lang.CharSequence,java.lang.String,java.lang.String,boolean,boolean,com.termux.shared.termux.TermuxUtils.AppInfoMode,boolean]",notificationTextString,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"sendCrashReportNotification/9[com.termux.shared.termux.crash.Context,java.lang.String,java.lang.CharSequence,java.lang.String,java.lang.String,boolean,boolean,com.termux.shared.termux.TermuxUtils.AppInfoMode,boolean]",showToast,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"sendCrashReportNotification/9[com.termux.shared.termux.crash.Context,java.lang.String,java.lang.CharSequence,java.lang.String,java.lang.String,boolean,boolean,com.termux.shared.termux.TermuxUtils.AppInfoMode,boolean]",userActionName,3
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"sendCrashReportNotification/9[com.termux.shared.termux.crash.Context,java.lang.String,java.lang.CharSequence,java.lang.String,java.lang.String,boolean,boolean,com.termux.shared.termux.TermuxUtils.AppInfoMode,boolean]",reportInfo,5
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"sendCrashReportNotification/9[com.termux.shared.termux.crash.Context,java.lang.String,java.lang.CharSequence,java.lang.String,java.lang.String,boolean,boolean,com.termux.shared.termux.TermuxUtils.AppInfoMode,boolean]",nextNotificationId,3
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"sendCrashReportNotification/9[com.termux.shared.termux.crash.Context,java.lang.String,java.lang.CharSequence,java.lang.String,java.lang.String,boolean,boolean,com.termux.shared.termux.TermuxUtils.AppInfoMode,boolean]",contentIntent,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"sendCrashReportNotification/9[com.termux.shared.termux.crash.Context,java.lang.String,java.lang.CharSequence,java.lang.String,java.lang.String,boolean,boolean,com.termux.shared.termux.TermuxUtils.AppInfoMode,boolean]",appInfoMode,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"getCrashReportsNotificationBuilder/8[com.termux.shared.termux.crash.Context,com.termux.shared.termux.crash.Context,java.lang.CharSequence,java.lang.CharSequence,java.lang.CharSequence,com.termux.shared.termux.crash.PendingIntent,com.termux.shared.termux.crash.PendingIntent,int]",currentPackageContext,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"getCrashReportsNotificationBuilder/8[com.termux.shared.termux.crash.Context,com.termux.shared.termux.crash.Context,java.lang.CharSequence,java.lang.CharSequence,java.lang.CharSequence,com.termux.shared.termux.crash.PendingIntent,com.termux.shared.termux.crash.PendingIntent,int]",notificationMode,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"getCrashReportsNotificationBuilder/8[com.termux.shared.termux.crash.Context,com.termux.shared.termux.crash.Context,java.lang.CharSequence,java.lang.CharSequence,java.lang.CharSequence,com.termux.shared.termux.crash.PendingIntent,com.termux.shared.termux.crash.PendingIntent,int]",termuxPackageContext,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"getCrashReportsNotificationBuilder/8[com.termux.shared.termux.crash.Context,com.termux.shared.termux.crash.Context,java.lang.CharSequence,java.lang.CharSequence,java.lang.CharSequence,com.termux.shared.termux.crash.PendingIntent,com.termux.shared.termux.crash.PendingIntent,int]",notificationText,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"getCrashReportsNotificationBuilder/8[com.termux.shared.termux.crash.Context,com.termux.shared.termux.crash.Context,java.lang.CharSequence,java.lang.CharSequence,java.lang.CharSequence,com.termux.shared.termux.crash.PendingIntent,com.termux.shared.termux.crash.PendingIntent,int]",notificationBigText,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"getCrashReportsNotificationBuilder/8[com.termux.shared.termux.crash.Context,com.termux.shared.termux.crash.Context,java.lang.CharSequence,java.lang.CharSequence,java.lang.CharSequence,com.termux.shared.termux.crash.PendingIntent,com.termux.shared.termux.crash.PendingIntent,int]",deleteIntent,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"getCrashReportsNotificationBuilder/8[com.termux.shared.termux.crash.Context,com.termux.shared.termux.crash.Context,java.lang.CharSequence,java.lang.CharSequence,java.lang.CharSequence,com.termux.shared.termux.crash.PendingIntent,com.termux.shared.termux.crash.PendingIntent,int]",title,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"getCrashReportsNotificationBuilder/8[com.termux.shared.termux.crash.Context,com.termux.shared.termux.crash.Context,java.lang.CharSequence,java.lang.CharSequence,java.lang.CharSequence,com.termux.shared.termux.crash.PendingIntent,com.termux.shared.termux.crash.PendingIntent,int]",contentIntent,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,getAppInfoMarkdownString/1[com.termux.shared.termux.crash.Context],context,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,TermuxCrashUtils/1[com.termux.shared.termux.crash.TermuxCrashUtils.TYPE],type,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"sendCrashReportNotification/8[com.termux.shared.termux.crash.Context,java.lang.String,java.lang.CharSequence,java.lang.String,java.lang.String,boolean,boolean,boolean]",currentPackageContext,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"sendCrashReportNotification/8[com.termux.shared.termux.crash.Context,java.lang.String,java.lang.CharSequence,java.lang.String,java.lang.String,boolean,boolean,boolean]",logTag,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"sendCrashReportNotification/8[com.termux.shared.termux.crash.Context,java.lang.String,java.lang.CharSequence,java.lang.String,java.lang.String,boolean,boolean,boolean]",forceNotification,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\crash\TermuxCrashUtils.java,com.termux.shared.termux.crash.TermuxCrashUtils,"sendCrashReportNotification/8[com.termux.shared.termux.crash.Context,java.lang.String,java.lang.CharSequence,java.lang.String,java.lang.String,boolean,boolean,boolean]",addDeviceInfo,1
